area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions CH4),1969,kt,0.0253
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions N2O),1969,kt,0.0081
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Direct emissions N2O),1969,kt,0.0081
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Indirect emissions N2O),1969,kt,0
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (N content),1969,kg,20727.2331
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that leaches (N content),1969,kg,6218.1699
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that volatilises (N content),1969,kg,4145.4466
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Emissions N2O),1969,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Direct emissions N2O),1969,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure on pasture),1969,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure on pasture),1969,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Indirect emissions N2O),1969,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (N content),1969,kg,1013043.5178
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that leaches (N content),1969,kg,303913.0553
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that volatilises (N content),1969,kg,202608.7036
United Kingdom of Great Britain and Northern Ireland,Ducks,Emissions (N2O) (Manure applied),1969,kt,0.0227
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Direct emissions N2O),1969,kt,0.0159
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure applied),1969,kt,0.0036
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure applied),1969,kt,0.0032
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Indirect emissions N2O),1969,kt,0.0068
United Kingdom of Great Britain and Northern Ireland,Ducks,Stocks,1970,An,1259000
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions N2O),1970,kt,0.0314
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions CH4),1970,kt,0.0252
United Kingdom of Great Britain and Northern Ireland,Ducks,"Manure management (manure treated, N content)",1970,kg,1009221.5763
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions CH4),1970,kt,0.0252
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions N2O),1970,kt,0.0081
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Direct emissions N2O),1970,kt,0.0081
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Indirect emissions N2O),1970,kt,0
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (N content),1970,kg,20596.3587
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that leaches (N content),1970,kg,6178.9076
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that volatilises (N content),1970,kg,4119.2717
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Emissions N2O),1970,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Direct emissions N2O),1970,kt,6e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure on pasture),1970,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure on pasture),1970,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Indirect emissions N2O),1970,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (N content),1970,kg,1006647.0315
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that leaches (N content),1970,kg,301994.1094
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that volatilises (N content),1970,kg,201329.4063
United Kingdom of Great Britain and Northern Ireland,Ducks,Emissions (N2O) (Manure applied),1970,kt,0.0225
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Direct emissions N2O),1970,kt,0.0158
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure applied),1970,kt,0.0036
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure applied),1970,kt,0.0032
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Indirect emissions N2O),1970,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Ducks,Stocks,1971,An,1397000
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions N2O),1971,kt,0.0349
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions CH4),1971,kt,0.0279
United Kingdom of Great Britain and Northern Ireland,Ducks,"Manure management (manure treated, N content)",1971,kg,1119843.1629
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions CH4),1971,kt,0.0279
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions N2O),1971,kt,0.009
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Direct emissions N2O),1971,kt,0.0089
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Indirect emissions N2O),1971,kt,0
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (N content),1971,kg,22853.9421
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that leaches (N content),1971,kg,6856.1826
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that volatilises (N content),1971,kg,4570.7884
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Emissions N2O),1971,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Direct emissions N2O),1971,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure on pasture),1971,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure on pasture),1971,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Indirect emissions N2O),1971,kt,2e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (N content),1971,kg,1116986.4201
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that leaches (N content),1971,kg,335095.926
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that volatilises (N content),1971,kg,223397.284
United Kingdom of Great Britain and Northern Ireland,Ducks,Emissions (N2O) (Manure applied),1971,kt,0.025
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Direct emissions N2O),1971,kt,0.0176
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure applied),1971,kt,0.0039
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure applied),1971,kt,0.0035
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Indirect emissions N2O),1971,kt,0.0075
United Kingdom of Great Britain and Northern Ireland,Ducks,Stocks,1972,An,1411000
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions N2O),1972,kt,0.0352
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions CH4),1972,kt,0.0282
United Kingdom of Great Britain and Northern Ireland,Ducks,"Manure management (manure treated, N content)",1972,kg,1131065.6427
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions CH4),1972,kt,0.0282
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions N2O),1972,kt,0.0091
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Direct emissions N2O),1972,kt,0.009
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Indirect emissions N2O),1972,kt,0
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (N content),1972,kg,23082.9723
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that leaches (N content),1972,kg,6924.8917
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that volatilises (N content),1972,kg,4616.5945
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Emissions N2O),1972,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Direct emissions N2O),1972,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure on pasture),1972,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure on pasture),1972,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Indirect emissions N2O),1972,kt,2e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (N content),1972,kg,1128180.2712
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that leaches (N content),1972,kg,338454.0813
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that volatilises (N content),1972,kg,225636.0542
United Kingdom of Great Britain and Northern Ireland,Ducks,Emissions (N2O) (Manure applied),1972,kt,0.0253
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Direct emissions N2O),1972,kt,0.0177
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure applied),1972,kt,0.004
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure applied),1972,kt,0.0035
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Indirect emissions N2O),1972,kt,0.0075
United Kingdom of Great Britain and Northern Ireland,Ducks,Stocks,1973,An,1491000
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions N2O),1973,kt,0.0372
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions CH4),1973,kt,0.0298
United Kingdom of Great Britain and Northern Ireland,Ducks,"Manure management (manure treated, N content)",1973,kg,1195194.0987
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions CH4),1973,kt,0.0298
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions N2O),1973,kt,0.0096
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Direct emissions N2O),1973,kt,0.0095
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Indirect emissions N2O),1973,kt,0
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (N content),1973,kg,24391.7163
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that leaches (N content),1973,kg,7317.5149
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture that volatilises (N content),1973,kg,4878.3433000000005
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Emissions N2O),1973,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Direct emissions N2O),1973,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure on pasture),1973,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure on pasture),1973,kt,1e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure left on pasture (Indirect emissions N2O),1973,kt,2e-4
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (N content),1973,kg,1192145.1342
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that leaches (N content),1973,kg,357643.5402
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils that volatilises (N content),1973,kg,238429.0268
United Kingdom of Great Britain and Northern Ireland,Ducks,Emissions (N2O) (Manure applied),1973,kt,0.0267
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Direct emissions N2O),1973,kt,0.0187
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that leaches) (Manure applied),1973,kt,0.0042
United Kingdom of Great Britain and Northern Ireland,Ducks,Indirect emissions (N2O that volatilises) (Manure applied),1973,kt,0.0037
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure applied to soils (Indirect emissions N2O),1973,kt,0.008
United Kingdom of Great Britain and Northern Ireland,Ducks,Stocks,1974,An,1313000
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions N2O),1974,kt,0.0328
United Kingdom of Great Britain and Northern Ireland,Ducks,Livestock total (Emissions CH4),1974,kt,0.0263
United Kingdom of Great Britain and Northern Ireland,Ducks,"Manure management (manure treated, N content)",1974,kg,1052508.2841
United Kingdom of Great Britain and Northern Ireland,Ducks,Manure management (Emissions CH4),1974,kt,0.0263
