area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2004,kt,3363.556607
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2005,kt,3390.065316
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2006,kt,3419.354843
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2007,kt,3449.309881
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2008,kt,3464.862278
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2009,kt,3485.532461
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2010,kt,3513.195447
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2011,kt,3548.037227
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2012,kt,3576.946895
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2013,kt,3599.426129
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2014,kt,3663.057825
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2015,kt,3711.616881
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2016,kt,3750.298059
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2017,kt,3773.844967
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2018,kt,3797.056612
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2019,kt,3794.88064
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2020,kt,3835.299332
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2021,kt,3832.342094
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2022,kt,3859.995253
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2023,kt,3888.5094
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1990,kt,70.896337
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1991,kt,71.676671
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1992,kt,72.103241
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1993,kt,71.932057
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1994,kt,72.455861
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1995,kt,75.80787
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1996,kt,71.044525
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1997,kt,73.908211
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1998,kt,238.070894
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),1999,kt,63.362565
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2000,kt,57.274022
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2001,kt,48.928466
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2002,kt,64.902458
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2003,kt,59.851871
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2004,kt,55.858053
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2005,kt,396.092742
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2006,kt,429.238463
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2007,kt,31.787951
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2008,kt,32.633149
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2009,kt,43.045478
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2010,kt,41.923284
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2011,kt,41.827766
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2012,kt,31.812506
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2013,kt,31.928564
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2014,kt,26.090155
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2015,kt,21.028489
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2016,kt,21.391036
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2017,kt,20.41543
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2018,kt,20.61516
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2019,kt,20.61516
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2020,kt,20.61516
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2021,kt,20.61516
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2022,kt,20.61516
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CH4),2023,kt,20.61516
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1990,kt,0.358501
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1991,kt,0.365696
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1992,kt,0.368422
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1993,kt,0.361189
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1994,kt,0.366607
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1995,kt,0.379914
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1996,kt,0.403492
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1997,kt,0.436372
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1998,kt,0.378407
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),1999,kt,0.376221
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2000,kt,0.389168
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2001,kt,0.380955
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2002,kt,0.456597
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2003,kt,0.433525
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2004,kt,0.380059
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2005,kt,0.352454
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2006,kt,0.363265
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2007,kt,0.354817
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2008,kt,0.370778
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2009,kt,0.532321
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2010,kt,0.521815
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2011,kt,0.509535
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2012,kt,0.358769
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2013,kt,0.356884
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2014,kt,0.304891
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2015,kt,0.251331
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2016,kt,0.254334
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2017,kt,0.24626
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2018,kt,0.247913
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2019,kt,0.247913
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2020,kt,0.247913
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2021,kt,0.247913
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2022,kt,0.247913
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (N2O),2023,kt,0.247913
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1990,kt,2080.100201
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1991,kt,2103.856228
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1992,kt,2116.522578
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1993,kt,2109.812681
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1994,kt,2125.914963
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1995,kt,2223.29757
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1996,kt,2096.17208
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1997,kt,2185.068488
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1998,kt,6766.262887
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),1999,kt,1873.850385
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2000,kt,1706.802136
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2001,kt,1470.950123
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2002,kt,1938.267029
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2003,kt,1790.736513
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2004,kt,1664.741119
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2005,kt,11183.997086
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2006,kt,12114.942189
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2007,kt,984.089133
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2008,kt,1011.984342
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2009,kt,1346.338449
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2010,kt,1312.132927
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2011,kt,1306.204223
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2012,kt,985.823953
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2013,kt,988.574052
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2014,kt,811.320455
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2015,kt,655.400407
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2016,kt,666.347518
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2017,kt,636.89094
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2018,kt,642.921425
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2019,kt,642.921425
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2020,kt,642.921425
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2021,kt,642.921425
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2022,kt,642.921425
United Kingdom of Great Britain and Northern Ireland,Industrial Wastewater,Emissions (CO2eq) (AR5),2023,kt,642.921425
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1990,kt,901.940772
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1991,kt,903.38536
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1992,kt,904.418324
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1993,kt,900.98082
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1994,kt,903.319597
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1995,kt,908.667811
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1996,kt,910.443656
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1997,kt,913.530246
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1998,kt,915.40902
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),1999,kt,916.073818
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),2000,kt,915.641148
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),2001,kt,915.332832
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),2002,kt,917.908386
United Kingdom of Great Britain and Northern Ireland,Incineration,Emissions (CO2),2003,kt,922.469082
