area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1977,kg,1177000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1977,kt,24.5068
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1977,kt,18.4957
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1977,kt,4.1615
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1977,kt,1.8496
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1978,kg,366600000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1978,kg,122200000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1978,kg,1222000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1978,kt,25.4438
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1978,kt,19.2029
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1978,kt,4.3206
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1978,kt,1.9203
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1979,kg,394200000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1979,kg,131400000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1979,kg,1314000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1979,kt,27.3594
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1979,kt,20.6486
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1979,kt,4.6459
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1979,kt,2.0649
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1980,kg,372000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1980,kg,124000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1980,kg,1240000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1980,kt,25.8186
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1980,kt,19.4857
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1980,kt,4.3843
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1980,kt,1.9486
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1981,kg,415800000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1981,kg,138600000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1981,kg,1386000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1981,kt,28.8585
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1981,kt,21.78
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1981,kt,4.9005
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1981,kt,2.178
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1982,kg,468000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1982,kg,156000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1982,kg,1560000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1982,kt,32.4814
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1982,kt,24.5143
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1982,kt,5.5157
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1982,kt,2.4514
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1983,kg,480300000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1983,kg,160100000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1983,kg,1601000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1983,kt,33.3351
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1983,kt,25.1586
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1983,kt,5.6607
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1983,kt,2.5159
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1984,kg,474000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1984,kg,158000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1984,kg,1580000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1984,kt,32.8979
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1984,kt,24.8286
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1984,kt,5.5864
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1984,kt,2.4829
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1985,kg,471600000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1985,kg,157200000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1985,kg,1572000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1985,kt,32.7313
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1985,kt,24.7029
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1985,kt,5.5581
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1985,kt,2.4703
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1986,kg,495000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1986,kg,165000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1986,kg,1650000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1986,kt,34.3554
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1986,kt,25.9286
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1986,kt,5.8339
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1986,kt,2.5929
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1987,kg,457500000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1987,kg,152500000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1987,kg,1525000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1987,kt,31.7527
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1987,kt,23.9643
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1987,kt,5.392
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1987,kt,2.3964
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1988,kg,454200000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1988,kg,151400000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1988,kg,1514000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1988,kt,31.5236
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1988,kt,23.7914
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1988,kt,5.3531
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1988,kt,2.3791
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1989,kg,474600000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1989,kg,158200000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1989,kg,1582000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1989,kt,32.9395
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1989,kt,24.86
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1989,kt,5.5935
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1989,kt,2.486
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that leaches,1990,kg,454800000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Nitrogen fertilizer content applied that volatilises,1990,kg,151600000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Agricultural use),1990,kg,1516000000
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Emissions N2O),1990,kt,31.5653
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Synthetic fertilizers (Direct emissions N2O),1990,kt,23.8229
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that leaches) (Synthetic fertilizers),1990,kt,5.3601
United Kingdom of Great Britain and Northern Ireland,Nutrient nitrogen N (total),Indirect emissions (N2O that volatilises) (Synthetic fertilizers),1990,kt,2.3823
