area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (N content),1985,kg,431222670.159
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that leaches (N content),1985,kg,129366801.0477
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that volatilises (N content),1985,kg,86244534.0318
United Kingdom of Great Britain and Northern Ireland,Cattle,Emissions (N2O) (Manure applied),1985,kt,9.6563
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Direct emissions N2O),1985,kt,6.7764
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure applied),1985,kt,1.5247
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure applied),1985,kt,1.3553
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Indirect emissions N2O),1985,kt,2.88
United Kingdom of Great Britain and Northern Ireland,Cattle,Stocks,1986,An,12533000
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions N2O),1986,kt,24.8195
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions CH4),1986,kt,1033.854
United Kingdom of Great Britain and Northern Ireland,Cattle,Enteric fermentation (Emissions CH4),1986,kt,909.801
United Kingdom of Great Britain and Northern Ireland,Cattle,"Manure management (manure treated, N content)",1986,kg,592999895.52
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions CH4),1986,kt,124.053
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions N2O),1986,kt,7.0874
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Direct emissions N2O),1986,kt,4.4046
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Indirect emissions N2O),1986,kt,2.6828
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (N content),1986,kg,218639508.48
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that leaches (N content),1986,kg,65591852.544
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that volatilises (N content),1986,kg,43727901.696
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Emissions N2O),1986,kt,8.3317
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Direct emissions N2O),1986,kt,6.8715
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure on pasture),1986,kt,0.773
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure on pasture),1986,kt,0.6872
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Indirect emissions N2O),1986,kt,1.4602
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (N content),1986,kg,419792511.004
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that leaches (N content),1986,kg,125937753.3012
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that volatilises (N content),1986,kg,83958502.2008
United Kingdom of Great Britain and Northern Ireland,Cattle,Emissions (N2O) (Manure applied),1986,kt,9.4004
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Direct emissions N2O),1986,kt,6.5967
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure applied),1986,kt,1.4843
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure applied),1986,kt,1.3193
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Indirect emissions N2O),1986,kt,2.8036
United Kingdom of Great Britain and Northern Ireland,Cattle,Stocks,1987,An,12170000
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions N2O),1987,kt,24.2155
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions CH4),1987,kt,1009.86
United Kingdom of Great Britain and Northern Ireland,Cattle,Enteric fermentation (Emissions CH4),1987,kt,888.21
United Kingdom of Great Britain and Northern Ireland,Cattle,"Manure management (manure treated, N content)",1987,kg,579767074.56
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions CH4),1987,kt,121.65
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions N2O),1987,kt,6.9318
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Direct emissions N2O),1987,kt,4.304
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Indirect emissions N2O),1987,kt,2.6278
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (N content),1987,kg,212690557.44
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that leaches (N content),1987,kg,63807167.232
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that volatilises (N content),1987,kg,42538111.488
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Emissions N2O),1987,kt,8.105
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Direct emissions N2O),1987,kt,6.6846
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure on pasture),1987,kt,0.752
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure on pasture),1987,kt,0.6685
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Indirect emissions N2O),1987,kt,1.4205
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (N content),1987,kg,409892694.304
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that leaches (N content),1987,kg,122967808.2912
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that volatilises (N content),1987,kg,81978538.8608
United Kingdom of Great Britain and Northern Ireland,Cattle,Emissions (N2O) (Manure applied),1987,kt,9.1787
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Direct emissions N2O),1987,kt,6.4412
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure applied),1987,kt,1.4493
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure applied),1987,kt,1.2882
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Indirect emissions N2O),1987,kt,2.7375
United Kingdom of Great Britain and Northern Ireland,Cattle,Stocks,1988,An,11884000
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions N2O),1988,kt,23.4816
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions CH4),1988,kt,977.592
United Kingdom of Great Britain and Northern Ireland,Cattle,Enteric fermentation (Emissions CH4),1988,kt,860.508
United Kingdom of Great Britain and Northern Ireland,Cattle,"Manure management (manure treated, N content)",1988,kg,560486384.64
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions CH4),1988,kt,117.084
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions N2O),1988,kt,6.6976
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Direct emissions N2O),1988,kt,4.1642
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Indirect emissions N2O),1988,kt,2.5334
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (N content),1988,kg,207141903.36
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that leaches (N content),1988,kg,62142571.008
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that volatilises (N content),1988,kg,41428380.672
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Emissions N2O),1988,kt,7.8936
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Direct emissions N2O),1988,kt,6.5102
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure on pasture),1988,kt,0.7324
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure on pasture),1988,kt,0.651
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Indirect emissions N2O),1988,kt,1.3834
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (N content),1988,kg,397019523.584
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that leaches (N content),1988,kg,119105857.0752
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that volatilises (N content),1988,kg,79403904.7168
United Kingdom of Great Britain and Northern Ireland,Cattle,Emissions (N2O) (Manure applied),1988,kt,8.8904
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Direct emissions N2O),1988,kt,6.2389
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure applied),1988,kt,1.4037
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure applied),1988,kt,1.2478
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Indirect emissions N2O),1988,kt,2.6515
United Kingdom of Great Britain and Northern Ireland,Cattle,Stocks,1989,An,11975000
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions N2O),1989,kt,23.516
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions CH4),1989,kt,977.55
United Kingdom of Great Britain and Northern Ireland,Cattle,Enteric fermentation (Emissions CH4),1989,kt,861.075
United Kingdom of Great Britain and Northern Ireland,Cattle,"Manure management (manure treated, N content)",1989,kg,559790280
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions CH4),1989,kt,116.475
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions N2O),1989,kt,6.686
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Direct emissions N2O),1989,kt,4.162
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Indirect emissions N2O),1989,kt,2.5241
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (N content),1989,kg,208242720
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that leaches (N content),1989,kg,62472816
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture that volatilises (N content),1989,kg,41648544
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Emissions N2O),1989,kt,7.9355
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Direct emissions N2O),1989,kt,6.5448
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure on pasture),1989,kt,0.7363
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure on pasture),1989,kt,0.6545
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure left on pasture (Indirect emissions N2O),1989,kt,1.3908
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (N content),1989,kg,397201832.2
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that leaches (N content),1989,kg,119160549.66
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils that volatilises (N content),1989,kg,79440366.44
United Kingdom of Great Britain and Northern Ireland,Cattle,Emissions (N2O) (Manure applied),1989,kt,8.8945
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Direct emissions N2O),1989,kt,6.2417
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that leaches) (Manure applied),1989,kt,1.4044
United Kingdom of Great Britain and Northern Ireland,Cattle,Indirect emissions (N2O that volatilises) (Manure applied),1989,kt,1.2483
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure applied to soils (Indirect emissions N2O),1989,kt,2.6527
United Kingdom of Great Britain and Northern Ireland,Cattle,Stocks,1990,An,12079000
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions N2O),1990,kt,23.531
United Kingdom of Great Britain and Northern Ireland,Cattle,Livestock total (Emissions CH4),1990,kt,976.2395
United Kingdom of Great Britain and Northern Ireland,Cattle,Enteric fermentation (Emissions CH4),1990,kt,860.713
United Kingdom of Great Britain and Northern Ireland,Cattle,"Manure management (manure treated, N content)",1990,kg,558158207.8252
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions CH4),1990,kt,115.5265
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Emissions N2O),1990,kt,6.6622
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Direct emissions N2O),1990,kt,4.1537
United Kingdom of Great Britain and Northern Ireland,Cattle,Manure management (Indirect emissions N2O),1990,kt,2.5085
